NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Kpando,42.62749246361708,16.278366464051157,6.501528724635546,8.950458244849784,56.97643045836867,26.26354748398829,40
North Dayi,15.04501266307074,10.234917044534294,0.7054949177983219,0.7115693328680841,19.3489183411818,8.770112478841991,124
North Tongu,3.352902169422916,2.1175213329454365,1.8396231195305623,0.8458137642055787,6.20901543700677,2.610963583870698,222
South Dayi,18.739196285625237,11.7105604746582,0.4754131179392036,5.422432668103653,38.077902573066346,14.347225384842123,75
South Tongu,24.222226881359475,14.930388852916426,5.1011034979556555,8.053765008721337,27.13995854639727,16.477359265393307,65
Ahanta West,11.11043237256966,7.644326303646756,7.367951092478112,6.443217175505593,32.49576848068943,12.816183740683783,84
Effia Kwesimintsim,28.396154588053175,23.033464583653895,11.77717263327754,17.51624027936815,34.03562837629914,24.867300299870163,43
Ellembelle,5.210567316338915,4.213336019359642,0.1637615476804547,1.0625830438600283,7.774613043720356,3.4048990891303856,216
Jomoro,0.9136312131634284,5.2211617597068525,1.207628283861251,0.6079079073640856,3.710742681456967,2.1095082343178864,228
Mpohor,4.133626419990026,0.8562207054612152,0.7572742909399897,1.1668243038183896,15.022550404620247,3.760046585394164,209
Nzema East,1.9217336188388527,1.238982801732005,0.3128481821604533,0.6376713007108845,5.858502222135518,1.617021798796775,240
Prestea-Huni Valley,21.031879202560027,3.935478926832318,6.192731474291184,8.750407391427519,28.81070700561391,14.131874515417122,78
Sekondi Takoradi,37.448032842005915,36.95318425445048,34.35503911046675,21.11689667906658,53.300454468273216,39.43551675994701,26
Shama,16.781089547875116,9.889966673849374,1.016400859159649,3.712784601979452,26.959863118994036,11.329622468691367,96
Tarkwa Nsuaem,22.789124089859104,22.02863266133813,1.8909027495085284,6.101779039352955,22.098858160240592,15.504271269792936,69
Wassa Amenfi Central,6.479379307378926,6.215933112110016,0.3109305946351431,3.4272639215669707,14.27385218336916,5.946478152780556,177
Wassa Amenfi East,15.817290370628804,5.02708245898633,1.758460248972492,0.7471123055152098,16.95669755115536,7.700914623645239,139
Wassa Amenfi West,4.806595509967989,5.118279232070518,2.020083431449061,6.852561040195434,23.08635604379501,8.23102807129143,132
Wassa East,13.794706206955867,1.5006535752561303,0.3467003211817714,0.5294013355860492,17.432483786778246,6.157464464250854,172
Aowin,37.47309994669659,24.119363439523465,6.569415739160026,23.90905001414465,51.78730479863165,30.786327763160205,35
Bia East,0.0665157503324489,0.9126323532036632,0.1243049242694134,0.1039465561027733,12.66786279867974,1.992165972098815,231
Bia West,4.781147679789157,1.614329786099973,0.0347159858532954,0.1001058340320736,24.82915259453552,5.111578611878572,190
Bibiani-Anhwiaso-Bekwai-,18.519679164614043,13.225920312466933,2.4366906716261183,1.016767927645199,27.14038673987651,11.939097363778139,92
Bodi,3.3740559177733975,1.8846761223670472,0.1471067060149028,0.3142785589409205,3.390555582978498,1.54967363269466,242
Juaboso,8.176575958550732,4.023658244387592,0.0606977164008783,0.2435072603250342,10.067549316997226,4.108894330210594,204
Sefwi-Akontombra,0.8587097028942695,0.5307308768091301,0.3155024413273329,0.5269437385613077,9.093954624087596,1.702585770159664,237
Sefwi-Wiawso,2.8974727634880857,0.6130026845796371,0.4450485625203428,1.1324836344860278,17.957153688328013,3.8095825018094507,208
Suaman,15.80638854801554,0.1938310322900937,0.222693823016587,25.57647844206902,17.88902587462856,14.40890915795573,74
